xrsa_flux,xrsb_flux,status,flare_class
2.5243212e-08,2.814267e-07,EVENT_PEAK,B2.8
1.5550436e-08,2.3647831e-07,EVENT_START,nan
1.9956977e-08,2.799117e-07,EVENT_PEAK,B2.7
1.3549218e-08,2.3067842e-07,EVENT_END,nan
1.3153247e-08,2.1434894e-07,POST_EVENT,nan
9.437048e-09,7.1987344e-08,EVENT_START,nan
2.1048955e-08,2.4482944e-07,EVENT_PEAK,B2.4
1.0651707e-08,1.3388853e-07,EVENT_END,nan
7.0697292e-09,7.3589405e-08,POST_EVENT,nan
6.686353e-09,3.3410213e-08,EVENT_START,nan
2.922255e-08,3.7437502e-07,EVENT_PEAK,B3.7
1.112523e-08,1.5329033e-07,EVENT_END,nan
8.820331e-09,3.1917054e-08,POST_EVENT,nan
8.853427e-09,2.8566431e-08,EVENT_START,nan
2.9836027e-08,3.6601352e-07,EVENT_PEAK,B3.6
1.0803075e-08,1.0083845e-07,EVENT_END,nan
1e-09,1.7642298e-08,EVENT_START,nan
1e-09,1.4344117e-07,EVENT_PEAK,B1.4
1e-09,6.9256785e-08,EVENT_END,nan
1e-09,1.8751269e-08,POST_EVENT,nan
1e-09,4.6619807e-08,EVENT_START,nan
6.8848167e-09,2.5080953e-07,EVENT_PEAK,B2.5
1e-09,1.03087295e-07,EVENT_END,nan
1e-09,4.6861025e-08,POST_EVENT,nan
1e-09,2.1587018e-08,EVENT_START,nan
1.1056516e-08,1.7462541e-07,EVENT_PEAK,B1.7
1e-09,1.4267078e-08,EVENT_END,nan
1e-09,1.1075676e-08,POST_EVENT,nan
1e-09,1.6196008e-08,EVENT_START,nan
1e-09,2.0116316e-07,EVENT_PEAK,B2.0
1e-09,1.1624272e-07,EVENT_START,nan
1e-09,2.4217e-07,EVENT_PEAK,B2.4
1e-09,1.5912514e-07,EVENT_END,nan
1e-09,1.1404929e-07,POST_EVENT,nan
1e-09,4.072329e-08,EVENT_START,nan
8.3730045e-09,1.6110903e-07,EVENT_PEAK,B1.6
4.6014965e-09,8.7706006e-08,EVENT_END,nan
8.282662e-09,8.1844206e-08,EVENT_START,nan
1.04355875e-08,1.3855703e-07,EVENT_PEAK,B1.3
2.3095032e-08,1.0519502e-07,EVENT_END,nan
2.3172518e-08,8.1688924e-08,POST_EVENT,nan
5.686378e-08,7.876794e-08,EVENT_START,nan
6.074484e-08,1.1623203e-07,EVENT_PEAK,B1.1
4.05201e-08,1.02758825e-07,EVENT_START,nan
4.301138e-08,1.7652025e-07,EVENT_PEAK,B1.7
3.69138e-08,1.2805391e-07,EVENT_END,nan
4.0338392e-08,1.0702338e-07,EVENT_START,nan
4.8268333e-08,1.595579e-07,EVENT_PEAK,B1.5
3.124433e-08,1.0875882e-07,EVENT_END,nan
3.8121602e-08,1.0409572e-07,POST_EVENT,nan
1.279714e-09,6.696376e-08,EVENT_START,nan
3.5685226e-09,1.2164956e-07,EVENT_PEAK,B1.2
2.889068e-09,8.302731e-08,EVENT_END,nan
1e-09,6.700334e-08,POST_EVENT,nan
1e-09,6.208103e-08,EVENT_START,nan
1e-09,1.3559274e-07,EVENT_PEAK,B1.3
1e-09,1.0131005e-08,EVENT_END,nan
1e-09,2.63573e-08,POST_EVENT,nan
3.4127435e-08,5.984843e-09,EVENT_START,nan
1e-09,4.161343e-07,EVENT_PEAK,B4.1
1e-09,1.641544e-07,EVENT_END,nan
1e-09,5.578209e-08,EVENT_START,nan
1e-09,1.6110013e-07,EVENT_PEAK,B1.6
1e-09,9.1574584e-08,EVENT_END,nan
2.8294938e-08,9.718417e-08,EVENT_START,nan
4.8971135e-08,1.672098e-07,EVENT_PEAK,B1.6
4.7781445e-08,1.2687484e-07,EVENT_END,nan
4.8579693e-08,1.2172421e-07,EVENT_START,nan
5.558288e-08,2.0895266e-07,EVENT_PEAK,B2.0
5.1145253e-08,1.4899162e-07,EVENT_END,nan
3.4966757e-08,1.1748568e-07,POST_EVENT,nan
3.9702446e-08,1.15670446e-07,EVENT_START,nan
3.716449e-08,1.7737953e-07,EVENT_PEAK,B1.7
3.317928e-08,1.3252503e-07,EVENT_END,nan
1.999049e-08,1.108983e-07,POST_EVENT,nan
1.8955095e-08,1.6934828e-07,,
1.9302917e-08,2.3655429e-07,,
1.8173475e-08,1.7998292e-07,,
1.0470636e-08,1.6634525e-07,,
1.1039342e-08,1.5923129e-07,,
1.5261226e-07,1.4742224e-06,,
5.0529664e-08,6.7978027e-07,,
1.0662852e-08,2.2381855e-07,,
1.3833108e-08,3.393131e-07,,
1.1149489e-08,2.6284403e-07,,
3.289181e-09,2.1678706e-07,,
7.563316e-09,1.8587642e-07,,
6.478325e-07,4.4406224e-06,,
1.9811627e-07,2.1441567e-06,,
1.2061087e-08,2.4449096e-07,,
3.0728316e-08,4.5847716e-07,,
1.4583618e-08,3.5261485e-07,,
1.4583618e-08,3.5261485e-07,,
5.618062e-08,6.593282e-07,,
2.577674e-08,4.4758542e-07,,
2.4104157e-08,3.479963e-07,,
1.9047151e-08,1.8444496e-07,,
2.0652974e-08,3.2359154e-07,,
2.010405e-08,2.4213406e-07,,
1.107713e-08,2.1912479e-07,,
2.4375149e-08,3.4200306e-07,,
1.9004457e-08,2.692363e-07,,
1.672297e-08,2.696281e-07,,
1.5673749e-07,1.434063e-06,,
3.4252057e-08,6.3426273e-07,,
1.6009226e-08,2.9646597e-07,,
9.965992e-09,2.0292798e-07,,
2.8238698e-08,4.5026817e-07,,
1.39029375e-08,3.08156e-07,,
2.3660593e-07,2.3053842e-06,,
6.150714e-08,1.136761e-06,,
1.9454417e-08,2.978081e-07,,
1.7278225e-08,2.1439409e-07,,
4.2769063e-08,5.606383e-07,,
2.6494728e-08,3.5866518e-07,,
2.7857933e-08,2.5697048e-07,,
1.4755815e-07,1.5684211e-06,,
5.6587176e-08,8.4512635e-07,,
3.310187e-08,2.51576e-07,,
3.9277747e-08,1.8896021e-07,,
9.414892e-08,8.4415166e-07,,
4.6749573e-08,4.5310344e-07,,
7.041113e-08,2.4890892e-07,,
1.4158512e-07,8.3095415e-07,,
1.1174293e-07,6.1550435e-07,,
1.12442414e-07,6.558602e-07,,
1.00096806e-07,5.741132e-07,,
9.8186035e-08,5.467081e-07,,
7.636253e-08,2.4520972e-07,,
8.3885574e-08,3.5285947e-07,,
7.6896775e-08,2.884122e-07,,
8.788278e-08,3.259471e-07,,
1.4936415e-07,9.703813e-07,,
1.0325947e-07,6.0985644e-07,,
8.600932e-08,3.4543095e-07,,
8.3477005e-08,3.3949388e-07,,
9.044291e-08,4.8298654e-07,,
8.516513e-08,4.099075e-07,,
1.1015333e-07,6.616457e-07,,
8.8736115e-08,4.934551e-07,,
8.366708e-08,4.0469425e-07,,
4.9882082e-08,4.2489765e-07,EVENT_START,nan
1.2245678e-07,1.192313e-06,EVENT_PEAK,C1.1
5.1551947e-08,7.1905055e-07,EVENT_END,nan
3.798598e-08,4.2292132e-07,POST_EVENT,nan
3.0291684e-08,3.2576912e-07,EVENT_START,nan
5.993831e-08,8.114079e-07,EVENT_PEAK,B8.1
3.7779124e-08,5.485023e-07,EVENT_END,nan
2.561934e-08,3.5460747e-07,POST_EVENT,nan
1.2396088e-08,2.3991154e-07,EVENT_START,nan
1.4419381e-08,3.802349e-07,EVENT_PEAK,B3.8
1.2479924e-08,3.1492664e-07,EVENT_START,nan
1.6812121e-08,3.9645852e-07,EVENT_PEAK,B3.9
1.2069002e-08,3.437577e-07,EVENT_END,nan
8.025614e-09,3.1274286e-07,POST_EVENT,nan
5.066451e-09,2.0530584e-07,EVENT_START,nan
1.779213e-08,3.4093182e-07,EVENT_PEAK,B3.4
6.856432e-09,2.6351503e-07,EVENT_END,nan
1.7504224e-08,3.621161e-07,EVENT_START,nan
3.1169932e-08,5.191629e-07,EVENT_PEAK,B5.1
2.0490264e-08,3.9506511e-07,EVENT_END,nan
1.9390002e-08,3.5375314e-07,POST_EVENT,nan
2.1464897e-08,3.1757946e-07,EVENT_START,nan
3.981309e-08,5.1425076e-07,EVENT_PEAK,B5.1
2.122851e-08,3.9783205e-07,EVENT_END,nan
2.0685162e-08,3.4581905e-07,EVENT_START,nan
3.5578108e-08,5.1043503e-07,EVENT_PEAK,B5.1
1.6120842e-08,4.0448865e-07,EVENT_END,nan
8.425831e-09,3.4157122e-07,POST_EVENT,nan
1.4322554e-08,1.8549298e-07,EVENT_START,nan
1.3630239e-08,2.5537918e-07,EVENT_PEAK,B2.5
1.4646469e-08,2.1264849e-07,EVENT_END,nan
2.2200588e-08,1.9105731e-07,EVENT_START,nan
3.8034607e-08,3.00784e-07,EVENT_PEAK,B3.0
3.551993e-08,2.715374e-07,EVENT_START,nan
3.807502e-08,2.9084777e-07,EVENT_PEAK,B2.9
3.8631317e-08,2.7636597e-07,EVENT_END,nan
4.2070088e-08,2.649024e-07,POST_EVENT,nan
5.8603504e-08,3.3545288e-07,EVENT_START,nan
8.0939394e-08,5.241897e-07,EVENT_PEAK,B5.2
7.814059e-08,4.0898323e-07,EVENT_END,nan
7.1874325e-08,4.6391642e-07,EVENT_START,nan
9.376049e-08,6.58249e-07,EVENT_PEAK,B6.5
7.76319e-08,6.254791e-07,EVENT_START,nan
9.3198615e-08,6.971922e-07,EVENT_PEAK,B6.9
8.7756895e-08,6.881805e-07,EVENT_START,nan
1.6964111e-07,1.4663283e-06,EVENT_PEAK,C1.4
1.0652533e-07,8.16877e-07,EVENT_END,nan
9.208843e-08,6.862877e-07,POST_EVENT,nan
8.297668e-08,4.978614e-07,EVENT_START,nan
1.378643e-07,1.1830593e-06,EVENT_PEAK,C1.1
8.0632844e-08,6.637295e-07,EVENT_END,nan
7.652591e-08,4.9056143e-07,POST_EVENT,nan
6.198955e-08,4.0757317e-07,EVENT_START,nan
1.8888083e-07,1.4626794e-06,EVENT_PEAK,C1.4
7.7866055e-08,7.8391173e-07,EVENT_END,nan
4.5932726e-08,3.999193e-07,POST_EVENT,nan
4.25229e-08,3.2369266e-07,EVENT_START,nan
5.222234e-08,4.513281e-07,EVENT_PEAK,B4.5
4.0293916e-08,3.1875814e-07,EVENT_END,nan
4.1597662e-08,3.1611285e-07,POST_EVENT,nan
4.1597662e-08,3.1611285e-07,EVENT_START,nan
5.2370513e-08,4.579229e-07,EVENT_PEAK,B4.5
4.3884498e-08,3.5221038e-07,EVENT_END,nan
3.8033164e-08,2.8365736e-07,EVENT_START,nan
5.4960463e-08,4.762879e-07,EVENT_PEAK,B4.7
3.7330217e-08,3.549474e-07,EVENT_END,nan
2.425923e-08,2.696136e-07,POST_EVENT,nan
6.6776615e-09,2.2219068e-07,EVENT_START,nan
1.4340089e-08,3.1312786e-07,EVENT_PEAK,B3.1
8.46736e-09,2.6569575e-07,EVENT_START,nan
2.508329e-08,5.004928e-07,EVENT_PEAK,B5.0
8.770207e-09,3.5879356e-07,EVENT_END,nan
6.8714194e-09,2.5692907e-07,POST_EVENT,nan
2.6960505e-09,2.4131833e-07,EVENT_START,nan
7.539898e-08,8.9422514e-07,EVENT_PEAK,B8.9
2.3321242e-08,5.4405314e-07,EVENT_END,nan
6.337929e-09,3.2801137e-07,EVENT_START,nan
3.8529425e-08,6.3931697e-07,EVENT_PEAK,B6.3
1.9469399e-08,4.707592e-07,EVENT_END,nan
7.3233135e-09,2.9784124e-07,POST_EVENT,nan
1.0587322e-09,1.536684e-07,EVENT_START,nan
7.645774e-09,2.3182476e-07,EVENT_PEAK,B2.3
2.9649005e-09,1.8109421e-07,EVENT_END,nan
1e-09,1.6008114e-07,POST_EVENT,nan
1e-09,1.3967363e-07,EVENT_START,nan
3.3349792e-08,4.2573478e-07,EVENT_PEAK,B4.2
7.806348e-09,2.2483857e-07,EVENT_END,nan
1e-09,1.4113301e-07,POST_EVENT,nan
1e-09,1.3974162e-07,EVENT_START,nan
1.3847839e-08,2.6884086e-07,EVENT_PEAK,B2.6
3.4491001e-09,1.891508e-07,EVENT_END,nan
3.4877425e-09,1.524823e-07,EVENT_START,nan
1.4912757e-08,2.8840822e-07,EVENT_PEAK,B2.8
1.41661385e-08,2.5773411e-07,EVENT_START,nan
2.8243024e-08,4.2729803e-07,EVENT_PEAK,B4.2
1.2176051e-08,2.9626878e-07,EVENT_END,nan
6.4615446e-09,2.508129e-07,POST_EVENT,nan
8.738198e-09,2.1373366e-07,EVENT_START,nan
7.7973795e-08,9.470281e-07,EVENT_PEAK,B9.4
1.7194955e-08,5.0744467e-07,EVENT_END,nan
3.7163497e-09,2.2530641e-07,POST_EVENT,nan
1.0151877e-08,2.699776e-07,EVENT_START,nan
2.3310587e-08,3.8601064e-07,EVENT_PEAK,B3.8
1.48838835e-08,3.1883485e-07,EVENT_START,nan
6.0245975e-07,4.394536e-06,EVENT_PEAK,C4.3
1.6747751e-07,2.186005e-06,EVENT_END,nan
1.0912708e-08,3.9359472e-07,EVENT_START,nan
7.818259e-08,1.0032329e-06,EVENT_PEAK,C1.0
1.9824205e-08,6.194919e-07,EVENT_END,nan
1.0286527e-08,4.2427268e-07,POST_EVENT,nan
1.1078577e-08,2.0702831e-07,EVENT_START,nan
6.710527e-08,6.680973e-07,EVENT_PEAK,B6.6
2.4460084e-08,4.0627435e-07,EVENT_END,nan
4.4244494e-08,2.4339494e-07,EVENT_START,nan
1.8419179e-07,1.4115128e-06,EVENT_PEAK,C1.4
7.185802e-08,6.1994336e-07,EVENT_END,nan
3.7636827e-08,2.5219083e-07,POST_EVENT,nan
5.023376e-08,2.5688655e-07,EVENT_START,nan
5.9575445e-08,4.0365063e-07,EVENT_PEAK,B4.0
5.093885e-08,3.499813e-07,EVENT_START,nan
7.487451e-08,5.559653e-07,EVENT_PEAK,B5.5
4.5659313e-08,3.4446748e-07,EVENT_END,nan
3.6005606e-08,3.0689924e-07,POST_EVENT,nan
3.550587e-08,1.8580381e-07,EVENT_START,nan
4.01976e-08,3.0069123e-07,EVENT_PEAK,B3.0
3.299171e-08,2.3669604e-07,EVENT_END,nan
3.1675402e-08,2.3277384e-07,EVENT_START,nan
1.8293943e-07,1.5507866e-06,EVENT_PEAK,C1.5
6.243541e-08,8.287118e-07,EVENT_END,nan
3.742474e-08,2.368774e-07,POST_EVENT,nan
3.0975603e-08,1.8388444e-07,EVENT_START,nan
5.0986728e-08,4.2532963e-07,EVENT_PEAK,B4.2
3.9192493e-08,2.7669137e-07,EVENT_END,nan
3.0317633e-08,1.8352854e-07,POST_EVENT,nan
2.2528994e-08,1.988728e-07,EVENT_START,nan
2.9130248e-08,3.0317298e-07,EVENT_PEAK,B3.0
1.8402893e-08,2.3819476e-07,EVENT_END,nan
1.7219817e-08,1.9640348e-07,POST_EVENT,nan
1.3507515e-08,2.5647412e-07,EVENT_START,nan
2.8107475e-08,3.5804004e-07,EVENT_PEAK,B3.5
1.56904e-08,2.6474248e-07,EVENT_END,nan
1.40427145e-08,2.445727e-07,POST_EVENT,nan
1.3354197e-08,2.295212e-07,EVENT_START,nan
2.0446013e-08,3.6887732e-07,EVENT_PEAK,B3.6
1.283914e-08,2.9533948e-07,EVENT_END,nan
1.20928485e-08,2.3060946e-07,POST_EVENT,nan
1e-09,1.4107601e-07,EVENT_START,nan
1e-09,2.1566798e-07,EVENT_PEAK,B2.1
1e-09,1.6715765e-07,EVENT_END,nan
1e-09,1.7635658e-07,EVENT_START,nan
2.9759195e-09,2.9014305e-07,EVENT_PEAK,B2.9
1e-09,2.1267239e-07,EVENT_END,nan
1e-09,1.7134882e-07,POST_EVENT,nan
1.0174654e-08,8.018973e-08,EVENT_START,nan
1.0940311e-08,1.1734377e-07,EVENT_PEAK,B1.1
5.034464e-09,9.654001e-08,EVENT_END,nan
7.761317e-09,8.102212e-08,EVENT_START,nan
3.5134857e-09,1.6822305e-07,EVENT_PEAK,B1.6
5.8641363e-09,1.1159981e-07,EVENT_END,nan
3.8228913e-09,9.919645e-08,EVENT_START,nan
1.398015e-08,2.1272493e-07,EVENT_PEAK,B2.1
4.380749e-09,1.4360113e-07,EVENT_END,nan
4.6682267e-09,1.07289424e-07,EVENT_START,nan
8.84226e-09,1.6541343e-07,EVENT_PEAK,B1.6
3.9543004e-09,1.3143018e-07,EVENT_END,nan
5.084088e-09,1.224443e-07,EVENT_START,nan
9.418386e-09,1.9837579e-07,EVENT_PEAK,B1.9
4.610405e-09,1.5529199e-07,EVENT_END,nan
2.4731766e-09,1.4316561e-07,EVENT_START,nan
5.1887423e-09,1.9220258e-07,EVENT_PEAK,B1.9
4.544031e-09,1.5357814e-07,EVENT_END,nan
4.482959e-09,1.3998122e-07,POST_EVENT,nan
5.9614855e-09,1.4133946e-07,EVENT_START,nan
2.1680819e-08,3.4059832e-07,EVENT_PEAK,B3.4
6.9504282e-09,1.9876806e-07,EVENT_END,nan
4.36662e-09,1.4541828e-07,POST_EVENT,nan
1.760444e-09,1.6895524e-07,EVENT_START,nan
6.604159e-09,2.4036586e-07,EVENT_PEAK,B2.4
2.8147833e-09,2.1155306e-07,EVENT_START,nan
4.856059e-09,2.4175827e-07,EVENT_PEAK,B2.4
3.921303e-09,2.1453737e-07,EVENT_END,nan
3.9764e-09,2.0974784e-07,POST_EVENT,nan
5.028309e-09,1.7167079e-07,EVENT_START,nan
2.147779e-08,4.3284098e-07,EVENT_PEAK,B4.3
7.1150206e-09,2.7537016e-07,EVENT_END,nan
1.7575053e-09,1.7264247e-07,POST_EVENT,nan
3.6521224e-09,1.8214108e-07,EVENT_START,nan
3.4828606e-08,7.2026194e-07,EVENT_PEAK,B7.2
1.1747342e-08,4.419447e-07,EVENT_END,nan
4.9945896e-09,2.4852076e-07,EVENT_START,nan
3.4167517e-08,5.4932855e-07,EVENT_PEAK,B5.4
1.3842115e-08,3.8760064e-07,EVENT_END,nan
1.3842115e-08,3.8760064e-07,EVENT_START,nan
7.002134e-08,1.0054811e-06,EVENT_PEAK,C1.0
2.2324278e-08,6.223756e-07,EVENT_END,nan
1.3607217e-08,3.9997084e-07,POST_EVENT,nan
1.0481175e-08,2.2477967e-07,EVENT_START,nan
3.658863e-07,3.5326489e-06,EVENT_PEAK,C3.5
8.491167e-08,1.6875645e-06,EVENT_END,nan
2.0510212e-08,4.2134963e-07,EVENT_START,nan
1.3354241e-07,1.7407597e-06,EVENT_PEAK,C1.7
5.2823136e-08,1.0180215e-06,EVENT_END,nan
1.4598701e-08,4.2257898e-07,POST_EVENT,nan
2.7001545e-09,2.6976252e-07,EVENT_START,nan
1.587964e-08,4.573028e-07,EVENT_PEAK,B4.5
5.877813e-09,3.460145e-07,EVENT_END,nan
2.1149347e-09,2.6497918e-07,POST_EVENT,nan
8.60685e-09,2.6551254e-07,EVENT_START,nan
2.0344412e-08,4.010257e-07,EVENT_PEAK,B4.0
4.007316e-09,2.5914863e-07,EVENT_END,nan
5.368849e-09,2.5043136e-07,POST_EVENT,nan
5.1356723e-09,1.9577622e-07,EVENT_START,nan
1.3627881e-07,1.1723666e-06,EVENT_PEAK,C1.1
1.9145968e-08,5.1787873e-07,EVENT_END,nan
6.157775e-09,2.0077854e-07,POST_EVENT,nan
3.2886438e-09,1.8439093e-07,EVENT_START,nan
8.905874e-09,2.522246e-07,EVENT_PEAK,B2.5
3.955709e-09,1.9850758e-07,EVENT_END,nan
5.7367857e-09,1.7894375e-07,POST_EVENT,nan
3.5088792e-09,1.4971671e-07,EVENT_START,nan
2.2876707e-08,3.0575518e-07,EVENT_PEAK,B3.0
7.6025355e-09,2.0572135e-07,EVENT_END,nan
4.2156487e-09,1.4129587e-07,POST_EVENT,nan
6.932409e-09,1.4148301e-07,EVENT_START,nan
7.3169337e-09,1.9988163e-07,EVENT_PEAK,B1.9
1.0326405e-08,1.9305605e-07,EVENT_START,nan
2.9882763e-08,4.299107e-07,EVENT_PEAK,B4.2
1.0694262e-08,2.895534e-07,EVENT_END,nan
1.0694262e-08,2.895534e-07,EVENT_START,nan
3.272578e-08,4.8162434e-07,EVENT_PEAK,B4.8
1.3982091e-08,3.6798457e-07,EVENT_END,nan
1.0519609e-08,2.9185682e-07,POST_EVENT,nan
6.808023e-09,2.1707056e-07,,
2.0653362e-08,3.3124647e-07,,
8.306364e-09,2.624441e-07,,
8.548593e-09,2.093046e-07,,
5.2137272e-09,1.8912947e-07,,
2.070203e-08,3.547128e-07,,
1.1937621e-08,3.075589e-07,,
2.0818245e-08,3.9543556e-07,,
9.174801e-09,2.8078267e-07,,
8.266368e-09,2.6225416e-07,,
6.3936123e-09,1.72232e-07,,
1.2735711e-07,1.1291181e-06,,
3.1867554e-08,5.4467546e-07,,
2.4595253e-09,1.7304721e-07,,
6.760107e-09,1.9272683e-07,,
1.488793e-08,2.9727985e-07,,
5.398343e-09,2.1566693e-07,,
5.398343e-09,2.1566693e-07,,
1.10268005e-07,9.3319875e-07,,
2.4677655e-08,4.472739e-07,,
7.298879e-09,2.3336747e-07,,
1.12780505e-08,2.2489539e-07,,
1.2213017e-07,1.1371292e-06,,
1.6081493e-08,4.8761166e-07,,
5.470528e-09,2.3379576e-07,,
5.438523e-09,1.9596246e-07,,
8.1229805e-09,2.6433773e-07,,
6.381936e-09,2.2143385e-07,,
4.3685793e-09,2.04583e-07,,
1.7154461e-08,3.4624273e-07,,
6.361923e-09,2.3874904e-07,,
4.0088595e-09,2.122696e-07,,
3.8947072e-09,2.5336124e-07,,
2.8216592e-08,4.5444426e-07,,
1.209515e-08,3.45621e-07,,
1.209515e-08,3.45621e-07,,
7.1913846e-08,8.137827e-07,,
1.5135054e-08,4.9705073e-07,,
7.747175e-09,3.1204817e-07,,
8.358646e-09,2.3968323e-07,,
4.958652e-08,5.459707e-07,,
1.6462685e-08,3.2970232e-07,,
1.1953659e-08,2.655803e-07,,
3.313433e-08,4.61162e-07,,
1.0439825e-08,2.9202124e-07,,
9.28893e-09,2.615648e-07,,
9.979149e-09,2.63398e-07,,
2.7250264e-08,4.6057934e-07,,
1.1260791e-08,3.5908843e-07,,
9.636257e-09,3.9423657e-07,,
1.675528e-07,1.8620622e-06,,
3.662243e-08,9.758337e-07,,
1.1828066e-08,3.7357736e-07,,
1.2965645e-08,3.9788932e-07,,
1.0110783e-07,1.0203042e-06,,
3.1283708e-08,6.20189e-07,,
1.8476678e-08,5.2189415e-07,,
5.0192977e-08,8.2275704e-07,,
1.8898382e-08,5.4397685e-07,,
1.3221862e-08,4.829939e-07,,
7.836793e-09,3.2988967e-07,,
9.9125316e-08,1.0116381e-06,,
2.6904317e-08,5.939363e-07,,
9.846121e-09,3.3680024e-07,,
1.3108819e-08,3.550078e-07,,
2.2078767e-08,4.786818e-07,,
9.268673e-09,3.8958814e-07,,
1.0137284e-08,3.4191882e-07,,
6.9854638e-09,3.1685246e-07,,
1.8417218e-08,4.503731e-07,,
9.9957935e-09,3.4880026e-07,,
8.502027e-09,3.461468e-07,,
2.5713954e-08,4.9891804e-07,,
1.0885003e-08,3.9979483e-07,,
9.086284e-09,2.0009642e-07,EVENT_START,nan
1.2891871e-08,2.7643011e-07,EVENT_PEAK,B2.7
9.887293e-09,2.1704668e-07,EVENT_END,nan
6.8330483e-09,1.9118869e-07,POST_EVENT,nan
7.839524e-09,1.8869486e-07,EVENT_START,nan
1.2244197e-08,2.5796845e-07,EVENT_PEAK,B2.5
1.0368917e-08,2.0722152e-07,EVENT_END,nan
1.0346181e-08,1.8772705e-07,EVENT_START,nan
2.0966322e-08,3.7128174e-07,EVENT_PEAK,B3.7
1.4124743e-08,2.6372973e-07,EVENT_END,nan
1.0723638e-08,2.1936408e-07,EVENT_START,nan
2.5914968e-08,4.1438224e-07,EVENT_PEAK,B4.1
1.2580754e-08,3.0238158e-07,EVENT_END,nan
7.1244846e-09,2.1943598e-07,POST_EVENT,nan
1.1570502e-08,2.0989006e-07,EVENT_START,nan
4.126691e-08,7.109575e-07,EVENT_PEAK,B7.1
1.3730732e-08,4.3322513e-07,EVENT_END,nan
6.8734005e-09,2.3436574e-07,EVENT_START,nan
6.9824786e-08,8.4283187e-07,EVENT_PEAK,B8.4
3.336887e-08,6.3213594e-07,EVENT_START,nan
2.0735419e-07,1.8705324e-06,EVENT_PEAK,C1.8
3.6601676e-08,8.74952e-07,EVENT_END,nan
1.7131073e-08,5.3502436e-07,POST_EVENT,nan
5.3563483e-09,1.9308915e-07,EVENT_START,nan
3.983387e-08,5.621163e-07,EVENT_PEAK,B5.6
1.0727569e-08,3.0009997e-07,EVENT_END,nan
6.287327e-09,1.9776752e-07,EVENT_START,nan
9.13409e-08,9.0998464e-07,EVENT_PEAK,B9.0
2.574477e-08,5.1500535e-07,EVENT_END,nan
7.897575e-09,2.7218942e-07,EVENT_START,nan
3.2124888e-08,5.729904e-07,EVENT_PEAK,B5.7
2.7421269e-08,5.3372673e-07,EVENT_START,nan
1.02994456e-07,1.300504e-06,EVENT_PEAK,C1.3
2.9426149e-08,7.477474e-07,EVENT_END,nan
1.6039897e-08,5.034628e-07,POST_EVENT,nan
5.9067276e-09,1.877942e-07,EVENT_START,nan
1.8331637e-08,3.895485e-07,EVENT_PEAK,B3.8
7.520164e-09,2.5993643e-07,EVENT_END,nan
4.0819783e-09,1.7565833e-07,POST_EVENT,nan
4.540737e-09,1.837519e-07,EVENT_START,nan
1.1791769e-08,2.9452443e-07,EVENT_PEAK,B2.9
7.497389e-09,2.3017725e-07,EVENT_END,nan
6.4623746e-09,2.0501612e-07,EVENT_START,nan
2.1569862e-08,4.5319e-07,EVENT_PEAK,B4.5
8.786636e-09,3.0603834e-07,EVENT_END,nan
5.6374314e-09,1.9958254e-07,POST_EVENT,nan
7.0034023e-09,1.833917e-07,EVENT_START,nan
3.5874333e-08,5.5054545e-07,EVENT_PEAK,B5.5
2.4276801e-08,4.8318003e-07,EVENT_START,nan
2.392352e-07,2.4013987e-06,EVENT_PEAK,C2.4
5.829411e-08,1.0145376e-06,EVENT_END,nan
1.456319e-08,4.7416208e-07,POST_EVENT,nan
6.064048e-09,1.948939e-07,EVENT_START,nan
6.552593e-08,6.609475e-07,EVENT_PEAK,B6.6
1.3089239e-08,3.6842744e-07,EVENT_END,nan
5.340217e-09,1.9468568e-07,POST_EVENT,nan
4.631239e-09,1.9758382e-07,EVENT_START,nan
2.4455758e-08,3.991736e-07,EVENT_PEAK,B3.9
1.1553908e-08,2.8622372e-07,EVENT_END,nan
7.0466286e-09,2.2738683e-07,EVENT_START,nan
9.4921694e-07,5.8029386e-06,EVENT_PEAK,C5.8
1.2564905e-07,2.150374e-06,EVENT_END,nan
6.242656e-09,2.257442e-07,POST_EVENT,nan
6.832326e-09,1.6524169e-07,EVENT_START,nan
5.231133e-08,6.378935e-07,EVENT_PEAK,B6.3
1.8892074e-08,4.0156516e-07,EVENT_START,nan
4.8002075e-08,6.4763253e-07,EVENT_PEAK,B6.4
1.9947372e-08,4.9875496e-07,EVENT_END,nan
1.1734369e-08,3.9695652e-07,POST_EVENT,nan
5.6284284e-09,1.7975633e-07,EVENT_START,nan
3.321946e-08,4.9838064e-07,EVENT_PEAK,B4.9
7.0279813e-09,2.3012919e-07,EVENT_END,nan
7.130032e-09,1.8106554e-07,POST_EVENT,nan
7.874718e-09,1.816152e-07,EVENT_START,nan
1.7907022e-08,3.6322905e-07,EVENT_PEAK,B3.6
1.0906918e-08,3.333292e-07,EVENT_START,nan
2.0660746e-08,4.544389e-07,EVENT_PEAK,B4.5
1.1380894e-08,3.7203947e-07,EVENT_END,nan
7.37329e-09,3.3290956e-07,POST_EVENT,nan
4.238012e-09,1.8164076e-07,EVENT_START,nan
2.0577811e-08,4.538878e-07,EVENT_PEAK,B4.5
1.0733279e-08,3.0079443e-07,EVENT_END,nan
3.5353198e-09,1.7699523e-07,POST_EVENT,nan
4.99841e-09,1.704842e-07,EVENT_START,nan
1.3409533e-08,3.14667e-07,EVENT_PEAK,B3.1
